Make,Model,Variant,Ex-Showroom_Price,Displacement_in_cc,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity_in_litres,Fuel_Type,Height_in_mm,Length_in_mm,Width_in_mm,Body_Type,Doors,City_Mileage_in_km_per_litre,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range_in_km_per_full_charge,Max_Power_in_hp,Max_Torque_in_Nm
Audi,R8,V10 Plus,27245000.0,5204.0,10.0,4.0,AWD (All Wheel Drive),V,BS IV,"Mid, Longitudinal",Injection,75.0,Petrol,1252.0,4440.0,2029.0,Coupe,2,7.8,7.8,6.71 km/litre,,1670 kg,7,110 mm,Ventilated Disc,Ventilated Disc,Double wishbone suspension,Double wishbone suspension,1638 mm,1595 mm,245/35R19,295/35R19,Electric Power,Only Front Windows,,Remote,Digital,Analog,Digital,Yes,2.0,Leather,Automatic,2650 mm,245/35 R19,Yes,1,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote,,Yes,Yes,Yes,Digital,Front,,,,,Yes,With Remote,Digital,Manual,Analog,Yes,5.9 meter,Yes,,,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,,,1895 kg,"Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Driver head airbag, Front passenger side airbag, Front passenger head airbag, Drive side airbag, Front passenger curtain airbag",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,,Yes,,Yes,,Yes,,,,Only front,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,,601.66,560.0
Lamborghini,Urus,V8,30000000.0,3996.0,8.0,8.0,AWD (All Wheel Drive),V,BS IV,,Injection,75.0,Petrol,1638.0,5112.0,2181.0,SUV,5,,,7.8 km/litre,,2200 kg,,,Ventilated Disc,Ventilated Disc,adaptive air suspension,adaptive air suspension,,,285/45 ZR21,315/40 ZR21,Yes,All Windows,"Yes, with memory",Yes,Yes,Digital,Yes,Yes,5.0,Leather,Automatic,3003 mm,,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote,616 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,Yes,With Remote,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,,,"Rear passenger side airbags, Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Front passenger side airbag",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,,Yes,Yes,Yes,Audio Controls,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,641.11,850.0
Bentley,Continental Gt,Coupe,33791059.0,5998.0,12.0,4.0,AWD (All Wheel Drive),W,BS IV,"Front, Longitudinal",Injection,90.0,Petrol,1401.0,4807.0,2226.0,Coupe,2,5.3,8.6,8.6 km/litre,,2320 kg,8,142 mm,Ventilated Disc,Ventilated Disc,Air springs with continous damping control,Air springs with continous damping control,1623 mm,1607 mm,275/40R20,275/40R20,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,4.0,Leather,Automatic,2746 mm,275/40R20,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,358 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,1 years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.6 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,,2750 kg,"Rear passenger side airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,581.93,720.0
Ferrari,Portofino,V8 Convertible,35000000.0,3855.0,8.0,4.0,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,92.0,Petrol,1320.0,4569.0,1910.0,Convertible,2,6.0,9.0,9 km/litre,,1730 kg,7,119 mm,Ventilated Disc,Ventilated Disc,Double wishbone suspension,Multilink,1630 mm,1605 mm,245/40ZR19,285/40ZR19,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,2.0,Leather,Automatic,2669 mm,ZR19,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,240 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,12/24 months/ up to90000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,,,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,4.0,9.4:1,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,,Yes,Yes,Yes,2.4 PSI,Only front,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,552.34,755.0
Bentley,Bentayga,W12,45941557.0,5950.0,12.0,4.0,AWD (All Wheel Drive),W,BS IV,"Front, Longitudinal",PGM - Fi,85.0,Petrol,1742.0,5141.0,1998.0,SUV,5,9.6,13.1,19 km/litre,,2422 kg,8,,Ventilated Disc,Ventilated Disc,Air Suspension with Continuous Damping Control and 4 height settings,Air suspension with continuous damping control and 4 height setting,,,285/45R21,285/45R21,Electro-Hydraulic,All Windows,Power seats,Smart Key,Digital,Digital,Analog,2,5.0,Leather,Automatic,2992 mm,R21,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, With Remote",430 litres,Yes,Yes,Yes,Digital,"Front & Rear, Centre",Yes,Front & Rear,Yes,,Yes,"Internal, With Remote",Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,3250 kg,"Rear passenger side airbags, Driver head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,"Audio Controls, Cup Holders",Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,599.68,900.0
Bentley,Bentayga,V8,37542069.0,3996.0,12.0,4.0,AWD (All Wheel Drive),W,BS IV,"Front, Longitudinal",PGM - Fi,85.0,Petrol,1742.0,5140.0,1998.0,SUV,5,,,8.77 km/litre,,2428 kg,8,,Ventilated Disc,Ventilated Disc,Air Suspension with Continuous Damping Control and 4 height settings,Air suspension with continuous damping control and 4 height setting,,,285/45R21,285/45R21,Electro-Hydraulic,All Windows,Power seats,Smart Key,Digital,Digital,Analog,2,5.0,Leather,Automatic,2995 mm,R21,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, With Remote",430 litres,Yes,Yes,Yes,Digital,"Front & Rear, Centre",Yes,Front & Rear,Yes,,Yes,"Internal, With Remote",Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,3250 kg,"Driver head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,"Audio Controls, Cup Holders",Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,542.48,770.0
Aston Martin,Db 11,V12,40456503.0,5198.0,12.0,4.0,AWD (All Wheel Drive),V,,"Rear, Transverse",Injection,80.0,Petrol,1250.0,4385.0,1865.0,Coupe,2,6.0,,,,1680 kg,,130 mm,Ventilated Disc,Ventilated Disc,Independent Double Wish Bone - Coil Spring Suspension,"rear multi link,Coil spring, anti roll bar and adaptive dampers",1570 mm,1575 mm,255/40 ZR 20,295/35 ZR 20,Hydraulic Power,All Windows,"Yes, with memory",Smart Key,Digital,Digital,Analog,Yes,2.0,Leather,Automatic,2600 mm,ZR 20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote,300 litres,Yes,Yes,Yes,Digital,"Centre, Front & Rear",Yes,Front,Yes,,Yes,"With Remote, Push to Open",Digital,Automatic,Digital,Yes,11.8 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,8.0,9.3:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,599.68,700.0
Ferrari,458 Speciale,Coupe,42531500.0,4497.0,8.0,4.0,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,86.0,Petrol,1203.0,4571.0,1951.0,Coupe,2,6.0,9.0,9 km/litre,,1395 kg,7,113 mm,Ventilated Disc,Ventilated Disc,Twin wishbones,multi-link set-up,1679 mm,1632 mm,245/35ZR20,305/30ZR20,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,2.0,Leather,Automatic,2650 mm,R20,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,Internal,230 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,12/24 months/ up to90000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,5.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,,Yes,,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,596.72,540.0
Rolls-Royce,Ghost Series Ii,6.6,46709733.0,6593.0,12.0,4.0,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,82.5,Petrol,1550.0,5399.0,1948.0,Sedan,4,10.5,14.2,17.3 km/litre,,2490 kg,8,150 mm,Ventilated Disc,Ventilated Disc,Independent Double Wishbone with Air Springs,Independent Multi-Link with Air Springs,1622 mm,1660 mm,255/50R19,255/50R19,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3295 mm,255/50R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,4 years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,490 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2940 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,555.3,780.0
Rolls-Royce,Ghost Series Ii,Ewb,53247201.0,6592.0,12.0,4.0,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,82.5,Petrol,1550.0,5569.0,1948.0,Sedan,4,,,7.29 km/litre,,2490 kg,8,150 mm,Ventilated Disc,Ventilated Disc,Independent Double Wishbone with Air Springs,Independent Multi-Link with Air Springs,1622 mm,1660 mm,255 / 45 R20,285 / 45 R20,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3295 mm,R20,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,4 years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,490 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2940 kg,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,Yes,6.0,10:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,577.91,780.0
Rolls-Royce,Wraith,Coupe,50025840.0,6592.0,12.0,4.0,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,83.0,Petrol,1507.0,5269.0,1947.0,Coupe,2,4.7,10.2,10.2 km/litre,,2360 kg,8,,Ventilated Disc,Ventilated Disc,Double wishbone,Multi-Link,1622 mm,1668 mm,255 / 45 R20,285/40 R20,Electric Power,Only Front Windows,Power seats,Smart Key,Digital,,Yes,Yes,4.0,Leather,Automatic,3112 mm,R20,Yes,,,Yes,Yes,,Yes,Internal,470 litres,Yes,Yes,Yes,Analog,,,,,,Yes,Internal,Digital,Automatic,Digital,Yes,6.35 meter,Yes,Driver & Front Passenger,,"Fully automatic climate control, 2 Zone Climate Control",,,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,2810 kg,,Yes,Yes,Yes,,,10:1,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Yes,Multifunction Steering Wheel,Yes,,Electric Adjustment with Memory,Yes,,Yes,Yes,Yes,,,,Only front,,,,,,Yes,,Yes,Yes,,,,,,616.45,800.0
Bentley,Mulsanne,Sedan,52571294.0,6752.0,8.0,4.0,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,90.0,Petrol,1521.0,5575.0,2208.0,Sedan,4,6.2,9.5,9.5 km/litre,,2685 kg,8,142 mm,Ventilated Disc,Ventilated Disc,Air springs with continous damping control,Air springs with continous damping control,1615 mm,1625 mm,265/45R20,265/45R20,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,4.0,Leather,Automatic,3266 mm,265/45R20,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,443 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,1 years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,,Automatic,Analog + Digital,Yes,5.9 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,,3200 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Yes,Yes,Yes,6.0,7:8,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,505.0,1020.0
